label,sentence
0,"Dobrý sací výkon s podsvícením, tak jsou viditelné všechny nečistoty, pouze trochu těžší, používala jsem elektrolux 12v ale sací výkon byl mnohem slabší"
1,Horší manipulace ale myslím že je to jen o zvyku
1,Zpracování a komplikované čištění
1,Kabel by mohl být delší
1,Nevýhoda je velikost- neskladnost
1,Při vypnutém stavu nelze použít zásuvku na vysavači
0,Výborný jako druhý vysavač do domácnosti
0,"Velmi tichý vysavač,na hubici sání 400w je velmi dobré,mnoho příslušenství.je i lehký,má výborné madlo na přenášení"
0,Jsem s vysavačem velice spokojená
0,"Výborně vysává, vyčistí i fleky na podlaze"
0,Je  kdykoliv k použití 
0,Subjektivní výsledek vysávání je lepší než s výrazně dražší hylou. Možnost  mytí hepa filtru
1,Není úložný prostor na příslušenství
0,"Dobře saje, levný, elegantní vzhled"
1,Možná o něco vyšší cena sáčků
0,Možnost zapnutí vysavače připojeným el. zařízením
1,"Je třeba mít místo, kam ho uložit,. Nemá kontrolky nebo pojistku, která oznámí, že např. došla voda nebo naopak je plná nádrž  s odsátou vodu. je třeba si to hlídat. pozná se to změnou zvuku stroje, ale ten rozdíl je při chodu stroje slabý. Je třeba  při manipulaci a práci se strojem použít i hlavu"
1,Plastové tyče jsou z měkkého plasty takže se musí dávat při vysávání větší pozor
1,"Poněkud užší hubice (jako u všech moderních vysavačů). Turbokartáč běžně není součástí balení - nutno hledat prodejce, kteří jej nabízejí v kombinaci"
1,"Nepříjemné je, že pokud se při vysávání úhel mezi vysávací hlavicí a rukojetí přiblíží   k  pravému úhlu, fixuje se v poloze pro odstavení vysavače a musí se  pro další vysávání'odblokovat'"
0,"Elegantní a výkonný vysavač který stačí pro běžný domácí úklid. Snadná manipulace, 2 hlavice pro vysávání různých ploch. Boční hlavice mi ušetřila peníze za ruční vysavač"
0,Vysoká spokojenost jiných uživatelů
0,"Lepší vysavač jsem neměla. Hodně funkcí od vysávání,tepování koberců a čalounění,stírání pevných podlah absolutně čistou vodou (proti kbelíku s mopem)"
0,"Za tu cenu dobrý.svůj účel vysavač splní,kdo chce vysávat prach s vodní filtrací"
0,Výkonný a i na kobercích či podlahách.super příslušenství do auta
0,"Nastavitelný výkon, vysavač je malý a lehký, takže se s ním snadno manipuluje, výkon sání je velice dobrý a to je pro mě prioritní"
0,Snadny pristup k filtrum. Indikator pro nutnost vycistit filtr
0,"Pěkně vyčistí podlahu, opravdu funguje"
0,Skvělý výrobek za velmi přijatelnou cenu
1,Nemám zatím nic proti
1,Malý sáček na odpad
0,"Jednoduchý a spolehlivý vysavač. Výborný výkon - prostě vysává - v dnešní době docela rarita. Snadná obsluha, demontáž-montáž, výměna sáčku a filtru. Díky prodlužovací hadici výborný i na vysávání schodiště. Výborná cena - za cenu nefunkčního šmejdu kvalitní vysavač"
0,Malý s uv  lampou
1,Hubici na tvrdé podlahy nutno přikoupit. Uzavírací madla nejspíš nebudou mít dlouhou životnost
1,Zatím jsem žádnou nezjistil
0,Tradiční a spolehlivý vodní vysavač. bohaté příslušenství na mokrý úklid i suché vysávání. regulace otáček!
1,"Vyrobce nema takovou skalu prislusenstvi, jako treba bosch, ale predpokladam, ze tam pripadne pujde nejak pridelat"
1,Snad jen trochu hlučnější
0,"Skvělý sací výkon,rychlá manipulace při čištěníjsem velice zpojojena s výrobkem"
1,"Čínská výroba,žádný český výrobek. Krátký kabel ,akční rádius neodpovídá. Kolečko na regulaci výkonu špatně přístupné"
1,Nepřejede svůj vlastní kabel
1,Chybý štěrbinovy nastavec. ručnim vysavačem se nedostanete do tohů
1,Plastové upínání (červené přezky) mezi spodním a horním dílem vysavačem
0,"Produkt byl dárkem, pokud mohu posoudit zatím plní svůj účel dobře"
0,"Vysoký sací výkon,mala velikost,nízka hlučnost,celkova váha"
0,"Předností je výkon výrobku,jeho lehká konstrukce. Jednoduchost a velké účinky"
1,Špatně vyřešeno ukládání el. kabelu
0,Mám už druhý ale od jiného výrobce ale tenhle je oproti minulému lepší. chlupy to vysává taky obstojně z pelíšku nebo koberce
0,"Žádné šňůry,vždy po ruce, dvě nabíjecí baterie možno stridat.velice se mi osvědčil při používání na podlahy místo smetáku a lopatky"
1,Ještě nevím jak dlouho vydrží :)
1,"Vysavač je tichý, dobře vysává, ale je u něj velká nevýhoda, trubka k hubici je hranatá. nechápu když všechny předchozí vysavače měli trubky kulaté a unifikované rozměry. nedá se kombinovat s hubicemi předchozích verzí elektroluxu. hodně mě to zklamalo"
0,"Vysavač splnil moje očekávání, vysává opravdu velmi dobře a kvalitně. mytí koberce také skvělé"
1,"Hlučnost není na překážku. je 'vykoupena' optimálním podtlakem, a tedy vysokou účinností odsávání"
0,"Bohaté příslušenství, tichý chod"
0,Sací výkon (možná až moc velký- ale lze nastavovat ). Lehká manipulace s vysavačem
1,"Zatim jsem nenasel. jen, a to je moje chyba, jsem se mylne domnival ze ma i zpetny chod tedy fukci fukaru. kdyz nizsi rada toto ma, nechapu proc to nema i vyssi"
0,Výborný výkon a hlavně filtrace
0,"Je lehký, a bezvadně luxuje"
0,Zvláště majitelům domácích zvířat mohu koupi jen doporučit . Všem případným zájemcům doporučuji nečíst blábolové hodnocení od pana filipa debefa !!!. Vysavač má dva výkonové stupně a po stisknutí tlačítka 'max' přizvedává i koberec - musí se počítat s kratší dobou vysávání !
1,"Pri vysavani dostavam rany staticke elektriny, vlasy a prach se lepi na vysavaci trubici. Nektere plastove casti se nepusobi takovym solidnim dojmem jako u starsich vysavacu stejneho vyrobce, ale jeste brzy hodnotit, vse je zatim v poradku"
0,Snadno se sním manipuluje
1,Při prvním vysávání praskla trubice v objímce hadice
1,"Nemá regulaci výkonu, ale to je vlastnost, kterou jsem věděl dopředu. Trochu nestabilní. je třeba dávat pozor na převrhnutí"
0,Kvalitní profi vysavač pro časte použití
1,Nezvyklý úchop pro přenášení
0,Netahám za sebou žádné šňůry
1,"Záruka 5 let jen na vybrané modely , tento nemá. Rowenta nabízí moc typů za stejnou cenu a nikde se nedočtete  čím se liší . já jsem  orovnával 5 typů ,což samozřejmě v kamenném obchodě mají jenom jeden "
0,Ve srovnání s minulou značkou tento vysává perfektně
0,"Velký výkon,takový malý kombajn.vše v jednom provedení,dostatek nádstavců pro ůklid"
0,Aku - bez kabelu
0,S vysavačem jsem spokojená
0,Rychlé a snadné vysávání
1,Chybí mi že nemá samonavíjecí šňůru. Nelze postavit vysávací hadici s hubicí na vysavač po vysávání-chybí nějaký držák. Nemá úložný prostor pro nádstavce
1,"Nemá regulaci výkonu, což by se při vysokém sacím výkonu hodilo. přisávání vzduchu na hadici to sice řeší, ale nepříjemně to syčí. možná plastové trubky s tlustou stěnou. po sestavení vzniká na spoji zub, kde se občas zachytí nějaké třísky apod"
1,Není uvedena doba nabíjení
0,"Dobry saci vykon - mnohem lepsi nez nejaky noname ze supermarketu. Baterie vydrzi jeste vic, nez se uvadi v popisu"
0,Dobrá manipulace zatím jsem moc spokojený 
0,Velká výbava sacích hubic
0,"Bez šnúry,  veľmi praktické"
0,Výborně sbírá zvířecí chlupy. příjemný výkon. zabírá i hodně ze stran
0,Funguje to jako jediný vysavač za 600 vysává a je malý a mobilní
1,Chyběly šroubky na připevnění koleček a k nádobě na čistící prostředek
0,Velmi dobrý sací výkon
1,"Akorát si stěžovala, že vysavač produkuje poměrně hodně statické elektřiny a pak dává rány, něčím musíme omotat vršek kovové trubky"
1,O zadne nevyhode nevim
1,Nemám žádné proti.jsem naprosto spokojená
0,"Lepší než jsme čekali, mnoho příslušenství,. Cena na mall nižší než na stránkách vyrobce"
1,Trochu větší na uskladnění
0,"Pohotový vysavač na drobný úklid vždy po ruce. Kartáč s vlastním motorem znatelně při vysávání pomáhá. Osvětlení - netušil jsem, jak praktické to je"
1,"Možná by přední kolečko mohlo být otočné,byla by lepší manipulace"
0,"Dobře vysává podlahy bez koberců, s koberci zkušenost nemám, dobře vypadá"
1,Při přejíždění vyšší překážky trochu vratký. Kratší připojovací šňůra (4 m)
0,"Neuvěřitelný pomocník, vysávání mě začalo bavit. Je výhoda, že je stále po ruce, lehký, bez šnůry, vypadá dobře"
0,"Jednoduché ovládání, praktický, vlastní stojánek, přívodní šňůra od nabíječky je dostatečně dlouhá, používáme ho místo smetáku těměř denně"
1,Gumové okraje vysavače zadrhávají o lišty apod. Kráká přívodní šňůra ke stojanu
0,"Okamžitě k použití, žádné kabely"
1,"Zatím netuším, zda bude dostatečně dlouho držet proud"
0,Rotační kartáč v ceně
1,I při snížení výkonu motoru má velkou sací schopnost a při vysávání koberců se poměrně špatně ovládá-zvedá koberce a hubice neklouže hladce.musí se pootevřít i přisátí na tyči
1,"Příchytka se při vysávání odepíná (předchozí to nedělal) - viděla. Jsem to v nějaké další recenzi, ale velký problém to není. Starší typ hlavice se nám zdá lepší, možná lépe přilne k. Povrchu a měl lepší kolečka"
0,Vysavač je lehký do ruky a pro mě velmi příjemný
1,"Je sice hlučnější, ale ten výkon ten nemá chybu. Škoda že se nedá přidělat na zeď"
1,O žádné zatím nevím . mám ho teprve krátce.  možná mohlo být více sáčků od výrobce a né jen jeden. a to bych snad ani za nevýhodu nepokládal jen můj názor
0,"Skvělý vysavač, opravdový tahoun, výměna filtru jednou za rok při každotýdenním používání, snadná manipulace,"
0,Ja osobne ho mam uz 4 roky a naprosto dostacujici. spokojenost
1,Zatím není požadovaný výkon baterie
0,"Nie je hlučný, ľahko skladný, nenáročný na údržbu"
1,"Šnůra se nenavíjí,vysavač je dost hlučný"
0,Skladnější oproti jiným strojům
0,Dostupnost předání zboží a velice slušná obsluha
0,Hned po rucenemusím vytahovat velký vysavač
1,Vysavač není určený pro delší vysávání
1,Měli by jste dodávat kovové trubice na vyměnitelné doplňky
1,"Určitě žádné neuvedu ,protože žádné nemám :)"
0,Jen to nejlepší na práci za rozumnou cenu
1,"Nezdá se mi, že by vyklepávání filtru na vysavači mělo efekt"
0,"S vysavačem jsem naprosto spokojena.účel mého zakoupení splnil na 100%,hlavně bezva vysává po mých čtyřnohých miláčcích a dostanu se s ním všude.výdrž baterie dostačující.výrobek doporučuji. Snadná údržba,zabere málo místa a je lehký"
1,"Nástavce v příslušenství jsou z evidentně levnějšího plastu, což ale nijak nevadí"
0,"Prostě vezmu a jdu luxovat, bez kabelu. Není to samozřejmě např. silný klepač koberců, ale v dané kategorii vysavačů je zcela optimální"
0,"Dlouhý kabel,příslušenství včetně kartáčku na palubku. Překvapivě zdatný sací výkon,to jsem nečekal,vezme i chlupy. Jednoduchá obsluha i údržba. Má i síťový pytlík na vysavači příslušenství pro zavěšení"
1,"Na úzkých schodech se zasekává do parkovací polohy - velmi nepohodlné. Malému vysavači chybí jakákoliv násadka - samotný plast je velmi ostrý, akorát tak k poškrábání podlahy nebo nábytku"
1,Jedinou nevýhodu shledávám když se vysaje nějaké větší smetí jako např. papírový kapesníček (což se mi podařilo :d) tak to ucpe   takový malý filtr v nádobce na nečistotu. ale není problém to vyčistit a vysávat dál
1,"Pouze 7,2 v - slabý výkon"
0,"Skvělý pomocník pro domácnost, má dobrý odsávací výkon, takže důkladně propláchne a odsaje šampón z koberce a textilie"
0,"Slabší výkon sání, ale na drobné nečistoty maximální spokojenost"
0,Po nabití se sám odpojí
0,Je malý ale šikovný
0,Ideální na tvrdé podlahové krytiny
0,Plovoucí podlahy na minimální výkon super. Koberec na pul výkonu
1,Nic mě zatím nenapadá
0,Třída emisí prachu z vysavače a. Dobrý poměr cena výkon
0,Lehký a dobrý sací výkon
0,Z různých modelů se mi tento libil nejvíce
1,Při maximálním výkonu - velmi rychle vybitá baterie. Držák na stěnu nepojme veškeré příslušenství (nutno dokoupit další rozšíření)
0,Nemusí se držet vypínač
1,Je velký a těžký
1,Snad jen chybí samonavíjení kabelu
0,Tento vysavač mám už druhý.první jsem koupil pťed 6 lety a stále pefektně funguje.používáme ho ve firmě na vysávání po montáži sádrokartonu
1,Nedá se regulovat výkon
1,Ze standardní hubicí vysává hůře zátěžový koberec
1,"Vysavač nenasaje drobná zrnka písku z podlahy. Podlaha se špatně vysává, lepší je použít mop + vysavač"
1,Nástavec na koberce je třeba koupit zvlášť
1,Vše z klasického plastu
1,Ještě by se hodil rotační kartáč
0,"Prozartím jej mám krátce, zatím luxuje dobře"
1,Velikost - obtížnější skladování v domácnosti
0,Zatím se po všech stránkách jeví jako dobrý výrobek
1,Musí se častěji vysypat
1,Nemá regulaci výkonu motoru
0,"Dobrý výkon, vysává velmi dobře i psí chlupy. Velký sáček, takže se nemusí tak často měnit. Bez problému jsem ho vynesla i do patra"
0,Velice dobrý vysavač za rozumnou cenu
0,V této cenové nabídce je velmi dobrý. mám již třetí od jiných firem
0,"Skvěle vysává, je skladný, teleskopická rukojeť umožňuje dobrou skladnost a přesto skvělé vysávání"
1,Po delší době používání začne trochu bolet ruka
1,"Vyjímání a zpětné zacvaknutí mobilní sací části do těla vysavače by chtělo doladit, trochu se s tím 'peru'"
1,Snad nemoznost vypnuti rotacniho kartace
1,"Dodaná hubice pro suché vysávání má zbytečně komplikovaný kloubový mechanismus a odpadávají pojezdová kolečka, používám hubici z předchozího vysavače"
0,"Velký výkon, bere vodu"
0,Bohaté příslušenství (až moc)
1,"Při vysávání se přívodní kabel automaticky nezasouvá zpět, ale zůstává volně ležet na zemi a někdy při vysávání překáží"
1,"Nemá regulaci náběhu. slabší jističe bude může vyhazovat. Automatický oklep filtru by byl fajn, ale ruční funguje taky dobře"
0,Vyhovuje po všech stránkách
1,Nejde až tak do hloubky
0,Silný tah i při nižším výkonu díky směrnici eu
0,"Dobře saje, jednoduché vysypávání, celkem dlouho vydrží než se musí nabýt"
1,"Krátký přívodní kabel - pouze 4,5m"
0,Skvělý výrobek vždy je v dosahu
1,"Luxuje (saje) až moc, to se v recenzích objevuje často. měla jsem lux podobných kvalit, takže jsem celkem zvyklá na odtrhávání od podlahy, ale moc to netěší. taky jde velmi špatně sundat hlavní tyč, když se mění hubice, zdržuje to provoz"
