label,sentence
1,"Dlouhá délka programů - standardně bavlnu na 40 chce prát tři hodiny, lze však využít time managera a zkrátit i pod hodinu (výborná funkce). Od funkce zvážení prádla a přizpůsobení doby praní jsem očekávala více. zda přizpůsobuje množství vody, už nepoznáte"
1,"Nevejdou se vedle sebe 2 šálky, ale chtěli jsme malý přístroj, řešíme to opakovaným uvařením kávy, jinak teprve zkoušíme"
0,"Výborná káva,jednoduchá obsluha,velký výběr z druhů káv"
1,"Při vzetí za madlo nádržky,se hned nádržka uvolní z vysavače"
0,Zatím funguje bez problémů
1,"Nenaseká veškerou hmotu, nůž je tenký, ne moc ostrý,nenaseká tvrdší a tužší potraviny"
1,Složitý manuál ale vyčerpávající. Jedna kontrolka signalizuje  více závad
0,Tento produkt si koupily dcera s rodinou a jsou spokojeni
0,Není moc ukecaná – jen párkrát tiše pípne (což by ostatně mohlo být bráno i jako nevýhoda)
0,Velmi kvalitní vysavač s pěkným designem a bohatým příslušenstvím. v režimu turbo se vyrovná sacím výkonem podlahovým vysavačům
0,Slušný výkon za odpovídající cenu. Dobře umístěné tlačítko pulsaru
0,"Mixer vůbec nestříká, výborně se s ním pracuje v jakékoliv nádobě"
1,"Chybí výrobník ledu, držák jen na sedm vajec,trochu větší hlučnost než jsem čekal"
1,"Jediné co mě mrzí, že víko nádoby není v jiné barvě, hned bylo obarvené"
0,Ideální pomocník pro domácí přípravu kávy. Snadná příprava i údržba
1,Nedostane se do rohů
0,"Nízká spotřeba,nerez,jednoduché ovládání,dostatek polic,rychlé mražení"
0,"Velmi tichý chod vysavače, dobrá manipulace"
0,"Vysoká 2m, akorát :)"
0,"Velmi kvalitní zpracování nádoby. ve skutečnosti má nádech mírně do modra, jako například catler. zpracování víka je už horší. Otáčky až 32000 za minutu, díky kterým rozmixuje i jahodová zrníčka. Dokáže si poradit i s jadérky jablek či hrušek, kdy z jader nadělá kaši. Dotykové olvládání funguje skvěle, ve skutečnosti se stačí prstem k senzoru jen přiblížit - nemusíte se dotýkat. Ani při dosažení rezonanční frekvence mixér neposkakuje, ale stojí pevně na lince"
0,"Tichý chod, lehký, necáká i při mixování malého množství, akorát do ruky"
0,"Je to dárek, s eta mám dobré zkušenosti"
0,Rychlé a snadné čištění
0,Hodnotím program denního praní i rychlé praní
0,"Mám jako dárek k vánocům,vyzkoušeno,zatím funguje"
1,Je lehký takže se chvěje a drčí hrnečky
1,"Na dlažbě kloužou nožičky, po týdnu provozu námraza na zadní stěně (poradí někdo co je špatně?), lednička dělá komické zvuky, jako by v ní byla zavřená živá slepice :-)"
0,"Univerzální vysavač pro suché a mokré vysávání. pokud se dokoupí skládaný filtr nemusí se nic měnit mezi přechodem suché/mokré. Velmi špinavou sedačku vyčistil dobře, již po druhém čištění zmizely téměř všechny skrvny - lepší výsledek než od objednané firmy na čištění pohovek a koberců. lze pužít i na tvrdé podlahy, které jsou odolné vůči vlhkosti (dlažba + linoleum )"
0,"Systém připojení vody pomocí nádržky  bez hadice. funguje to bezvadně. Kapacita nádržky 4l . Absence zbytečných šuplíčků ,držáčků a jiných ' k.rvítek' včetně držáku na vejce které zabírají místo. Celé balení produktu a ochrana pro manipulaci a převoz byla velmi precizní!"
0,Zatim funguje kavovar jako takovy
0,Doporuceni lidi co uz jej maji
1,Zatím jsem na nic nepřišla
0,"Tichý chod, má 30 min program, při ždímání se ani nehne, jednoduché ovládání"
0,"Krásný design, vejde se i na menší linku, jednoduché ovládání, cena, kvalita"
1,Přepínání rychlostí je řešeno páčkou ovládanou v pravo-levém směru (vzhledem k úchopu s palcem nahoře je třeba si pomáhat při volbě rychlostí druhou rukou - kolečko s předo-zadním chodem by bylo praktičtější)
1,Obyčejná konstrukce. jednoduché plasty. Po výměně sáčku vznikne uvnitř těla prostor než se sáček trochu zanese prachem a zeslábne tah trubice. nasává bokem vysavače
1,"Nepatrně smrdí plastem, jako všechny nové spotřebiče. Kovová tyč z plastového nástavce hadice občas vypadává"
1,Okamžitě poškrábaná kovová deska na pokládání hrnků a skleniček
0,Dobře se hodí do panelovýho bytu
0,"Snadné složení i manipulace. Při nabíjení bliká červená kontrolka, při nabité baterii svítí. Jak ruční tak tyčový vysavač výborně vysávají lino, plovoucí podlahu i koberec s krátkým vlasem. Velká kapacita zásobníku na prach. Stojí bez opěry sám nebo v nabíjecím podstavci"
1,Chybí sada na vysávání podlahy
1,"Výrobce neuvádí v návodu význam symbolů na displeji (ale  následně mi bylo na dotaz zasláno). U světelného symbolu, který ukazuje na zvolený režim není  zcela patrné, který jste zvolili- horní či dolní, ale musíte to odpočítat nebo odvodit podle parametrů na displeji"
0,"Zatím jsme prali třikrát, jsme s pračkou spokojeni , splnila naše  očekávání"
0,"Máme ji pár dní,ale super programy, přehledné"
0,"Mám ho doma teprve pár dní, práci s ním si však opravdu užívám"
1,"Nevýhoda je kratší šňůra, ale není to nějak šílený"
1,Drobná nevýhoda - nízká hlasitost zvuku při ukončení praní
1,I po pečlivém prozkoumání manuálu jsme nemohli najít stabilizační kolíky
1,Ovládání pouze mobilem  lg
1,Mohla by byt delsi plastova trubice
0,"Kvalita espressa, napěnění mléka. Rychlé nahřátí (na pákový kávovar), ale raději mu dejte několik minut"
1,"Krátkou dobu používáme, zatím nic"
1,"Spouštěcí tlačítko se musí pořád držet, výhodné pro pulzní mixování, pouze jedna rychlost otáček"
1,Složitější čistění napěňovače mléka
0,Vyhovuje mi rozměry i vybavením
1,Otočná mísa i stojan jsou z velmi slabého plastu. připomínají neznačkové jednorázové výrobky. Kryt otočné mísy je z velmi tenkého plastu. Otáčky i výkon šlehače pokulhávají za staršími typy této značky
0,"Velmi dobrá spotřeba, tichá, velký objem"
0,"Prostorná lednice, dostatečný počet poliček, spodní velká zásuvka na zeleninu mohla být vyšší, ale zase se dobře vytahuje, nemusím páčit na maximum dveře, abych se tam dostala. Chladí a mrazí dobře (je nová)"
0,Zatím mám přístroj zkouším a nemám žádné problémy
1,Kapsle jsou dost drahé
1,Brní z něj ruka. Kromě vysávání prachu také odfukuje okolní prach (konstrukční důvody)
1,Hrozně rychle se plní odpadní miska na vodu
0,Velké množství úložného prostoru
0,"Krásně saje,velmi mnoho příslušenství,velice tichý"
1,Mala 'hlavice' na vysavani
0,Velká nádoba na přípravu. Dvě láhve s obalem
0,"Prádlo je po programu sušení opravdu suché. Pračka je tichá a nevibruje. Ač v angličtině, jednoduché ovládání"
1,Při zapnutí sebou vysavač dost 'trhne' do strany
1,"Ma jen nfc a ne wifi,  ale to ničemu nevadí"
1,"Přihrádka na vejce, ve dveřích"
0,"Jednoduché použití i pro větší děti. Motivace pro děti jak jíst více ovoce, případně i zeleninu. Lze mixovat i zmrzlé ovoce"
1,Zatím jsem nezjistil nic negativního
1,"Nedostanu se pod sedačku, vyšší"
1,"Jen skleněné police, hodila by se police na položení lahví. Velké křídlo dveří, vzniká podtlak, musí se opatrně otevírat"
1,Prozatím jsem na nic nepřišla
0,Jsem s vysavačem velmi spokojená
0,"Možnost volby různé síly a množství kávy, vč. vlastního naprogramování, též všechny druhy kávy v kombinaci s mlékem"
0,Kvalitní provedení produktu i příslušenství. Cena je přiměřená kvalitě. Vhodný pro běžné použití
1,Kabel se sám nenavíjí
1,"Když máte vybrat tvrdost vody,seřízení teploty a pohotovostního režimu,není jasné jestli tento výběr byl skutečně nastaven!"
0,Hehký a má velký sací výkon
1,Nejsem schopna nyní hodnotit
0,Velké zásobníky na vodu a kávu
0,"Zatím se mi ještě nestalo, že bych na permanentním filtru viděla smítko, vše stačí zachytit vodní filtrace"
1,Nemá kontrolu stavu nabití baterie
0,"Pračka je velmi tichá,"
0,Regulace množství vody a el. energie v režimu eco. Možnost zkrácení pracího programu
1,"Malá nádržka na vodu ,málo kapslí v jenom balíku většinou mi zbívá navíc mléko "
1,Nedostane se mop do rohů
0,Stejný vysavač jsme již měli
1,"Ne každému může vyhovovat mrazák nahoře, chladnička dole"
0,"Produkt jsem zakoupil pro deklarované patentované vlastnosti výrobcem tj. např. (úkos hlavice v protisměru otáček nože čímž se nevytváří tornádo efekt a pokrm se nerozstřikuje, plynulá a snadná  regulace otáček (viz videoukázky). Při zkoumání mixerů v obchodních domech jsem si všiml čtyřbodového uchycení hřídele do motorové části (oproti jiným mixérům majícím pouze 2 bodové uchycení a tím i horší rozložení sil, větší namáhání a opotřebovávání úchytu hřídele). Výrobek působí solidním dojmem - německá kvalita a preciznost, dobrá ergonomie, nerezová mixovací hlavice. I když se výrobek může zdát těžší, zkuste si vzít do ruky stejné výrobky jiných výrobců a porovnejte, uvidíte, že neuděláte chybu"
0,"Šikovný malý domácí spotřebič na sekání potravin, tichý, výkonný, nádobka velká, omyvatelná i v myčce"
0,"Snadná příprava, snadná údržba. dobrá cena, tichý chod"
0,Nemusi se kupovat sacky
1,Na nic jsme nepřišli
0,Nizka cena vyhovujici na chatu
1,Neviditelná značka na knoflících voliče programů
1,Po prvním zapnutí (do doby než se lednice nachladí) se boky lednice nepříjemně zahřívají
0,"Levná pračka, má na výběr řadu programů, mj. i krátký program 15 min, má displej s odpočtem zbývajícího času"
0,"Pračka splnila očekávání, zatím funguje bezvadně"
0,"Vynikajuci vykon,nie je potrebné kupovať sacky,dostatocne dlhý dosah"
1,"Není příliš robustní, proti předchozímu šlehači eta je jako hračka"
0,"Pěkný design, vysoký výkon,, dobře se drží-celkem lehký"
0,"Rychlá příprava kávy, vynikající chuť, různé druhy káv, je široký necelých 20cm"
0,"Vysavač je bezdrátový,výborně saje,hlavně žádná šňúra se neplete"
1,Přívodní kabel by mohl být delší
0,"Police jdou lehce posouvat dle potřeby (i ve dveřích), velice prostorná (7 polic), mrazák šuplíkový (mezi jednotlivými  šuplíky jsou skleněné police (vhodné použití při zmrazování ovoce)"
1,"Alarm otevřených dveří spouští velmi brzy, mohl by mít delší interval"
0,Rozmixuje i mražené ovoce během chvíle
0,Velký objem chladícího prostoru
1,"Po uvedení stroje do provozu  a uvaření cca 10 káv se z nitra stroje ozvala nepřeslechnutelná rána, která se poté 'ozvala' při každém zapnutí a vypnutí stroje a i během samotného provozu. Záležitost jsem řešil s aut. servisem, který po shlédnutí mnou natočeného videa  byl schopen částečně definovat závadu na stroji. Bohužel jsem stroj musel opět zabalit a zaslat do aut. střediska spol. cesk.cz brno, která je aut. servisním střediskem zn. délongi pro čr. Za sebe mohu do současné doby přístup a řešení reklamace výše uvedenou spol. pochválit. Dopravu a svoz reklamovaného výrobku si zajistili sami na vlastní náklady, na mě bylo pouze napsat e-mail s údaji, které požadovali pro objednání svozu, zabalit výrobek a předat dopravci, toť vše. Rada pro všechny kdo řeší závadu výrobku v záruce - obraťte se na aut. servisní střediska dané značky a nenechávejte tuto záležitost na prodejci (max. prodejce o dané skutečnosti informujte). Prodejce je pouze přestupní stanice"
0,Snadna manipulace se sbernou nadobou
1,Metličky mohly být delší
0,"Moderní vzhled, lehká, tichá"
0,Výborný pro větší množství káv naráz
0,"Spoustu toho 'umí', výkon"
1,Příliš lehká dobíjecí stanice na váhu vysavače. Zbytečně silný svit při dobíjení baterie a příliš intenzivní blikání při umístění v nabíjecí stanici
1,"Vnitrni rozmery jsou mensi nez u klasicke volne stojici, ale da se zvyknout. Na obrazku maji ve dverich jeste jednu polovicni polici, ale soucasti dodavky neni"
0,Jsem spokojena. za penize jsem dostala co jsem chtela. ticha. krasne pere. v cestine. hezky design
1,Velké vibrace bubnu odstředivky. Málo zakrytý prostor okolo bubny odstředivky. Voda zcela neodtéká z odstředivky a zůstává uvnitř. Šikmo vedený vývod z odstředivky
1,"U některých programů nestačí stupeň odstřeďování, který je nastaven a je nutno ještě zapínat zvlášť odstřeďování na vyšší stupeň"
1,Špatná stabilita při postavení šlehače s aplikovanými metlami na zadní stranu k tomu určenou. Špatně ušlehá šlehačku - není tuhá. Nedosahuje kvalit a výsledků zpracování produktů pro něž je určen v porovnání se starým šlehačem zn.rg28s - výrobek bývalé ndr
1,"Trochu hlučná, ale prý i no frost systému normální"
1,V návodu jsem nenašel délku jednotlivých prac. programů
1,"Malá dvířka v mrazáku vedle výrobníku ledu nedrží na svém místě, jsou k ničemu a vypadávají, uvítal bych raději šuplík"
1,"Při rozebírání sestavy nutné pozorně, trochu víc stlačit . možná se to ale časem poddá"
0,"Dobrá značka,kvalitní a spolehlivá"
1,"Prádlo je po vyprání vlhké a pokud se použije funkce fresch care, tak je doslova mokré a kape z něj"
0,Manželka si ho chválí - její smysl pro pořádek byl umocněn
0,"Dobrý sací výkon, dobrá cena a kvalitní provedení"
1,"Kávovar je hodně hlučný, hrnek se musí přidržovat, jinak spadne"
1,Občas vyděsí  těžko popsatelným zvukem ale alespoň víte že žije
1,Trochu nejasný obrázkový start manuál
0,"Zatím funguje týden, bezvadný chod, výborné osvětlení"
0,Super tvar  metlicek - vyborne slehaji
0,"Mlýnek na zrnkové kafe. Je vidět, kolik je v nádržce vody. Možnost nastavení množství vody. Možnost nastavení hrubosti pomletí kávových zrn. Možnost nastavit výšku trysek dle velikosti hrnečku"
1,Nic jsem zatím neobjevila
0,"Bez problémů vypere např. i zimní bundu. Malé rozměry, rozumný design. Bez nutnosti přívodu vody"
1,Slabší kvalita plastu u poliček
1,Zásobník na dávkování kávy jde hůře nasadit a musí se silou dovřít jinak netěsní
0,Vhodné pro 1 osobu
1,Snesla bych i větší výkon a delší šňůru :-)
